transaction_id,date,product_name,category,unit_price,quantity,total_revenue,store,stock_level,day_of_week,month,is_weekend,product_trend
TXN026207,2024-12-22,Premium Cotton T-Shirt,Clothing,34.99,1,34.99,Suburban Plaza,170,Sunday,2024-12,True,stable
TXN026208,2024-12-22,Premium Cotton T-Shirt,Clothing,36.57,1,36.57,Downtown Flagship,169,Sunday,2024-12,True,stable
TXN026209,2024-12-22,Premium Cotton T-Shirt,Clothing,24.6,1,24.6,Outlet Store,168,Sunday,2024-12,True,stable
TXN026210,2024-12-22,Slim Fit Jeans,Clothing,59.64,2,119.29,Outlet Store,125,Sunday,2024-12,True,stable
TXN026211,2024-12-22,Slim Fit Jeans,Clothing,76.1,1,76.1,Suburban Plaza,124,Sunday,2024-12,True,stable
TXN026212,2024-12-22,Slim Fit Jeans,Clothing,75.58,5,377.9,Mall Central,119,Sunday,2024-12,True,stable
TXN026213,2024-12-22,Slim Fit Jeans,Clothing,76.71,1,76.71,Downtown Flagship,118,Sunday,2024-12,True,stable
TXN026214,2024-12-22,Slim Fit Jeans,Clothing,72.12,1,72.12,Suburban Plaza,117,Sunday,2024-12,True,stable
TXN026215,2024-12-22,Slim Fit Jeans,Clothing,75.85,1,75.85,Mall Central,116,Sunday,2024-12,True,stable
TXN026216,2024-12-22,Slim Fit Jeans,Clothing,73.3,3,219.9,Downtown Flagship,113,Sunday,2024-12,True,stable
TXN026217,2024-12-22,Winter Jacket Insulated,Clothing,185.48,2,370.97,Suburban Plaza,202,Sunday,2024-12,True,seasonal
TXN026218,2024-12-22,Winter Jacket Insulated,Clothing,185.54,2,371.08,Airport Express,200,Sunday,2024-12,True,seasonal
TXN026219,2024-12-22,Winter Jacket Insulated,Clothing,198.11,3,594.33,Mall Central,197,Sunday,2024-12,True,seasonal
TXN026220,2024-12-22,Running Sneakers Pro,Clothing,123.98,1,123.98,Downtown Flagship,130,Sunday,2024-12,True,growing
TXN026221,2024-12-22,Running Sneakers Pro,Clothing,132.7,2,265.39,Downtown Flagship,128,Sunday,2024-12,True,growing
TXN026222,2024-12-22,Running Sneakers Pro,Clothing,130.25,1,130.25,Mall Central,127,Sunday,2024-12,True,growing
TXN026223,2024-12-22,Running Sneakers Pro,Clothing,128.3,2,256.6,Downtown Flagship,125,Sunday,2024-12,True,growing
TXN026224,2024-12-22,Running Sneakers Pro,Clothing,129.61,5,648.06,Mall Central,120,Sunday,2024-12,True,growing
TXN026225,2024-12-22,Casual Hoodie,Clothing,49.33,2,98.66,Outlet Store,156,Sunday,2024-12,True,stable
TXN026226,2024-12-22,Casual Hoodie,Clothing,63.03,2,126.06,Mall Central,154,Sunday,2024-12,True,stable
TXN026227,2024-12-22,Casual Hoodie,Clothing,64.9,1,64.9,Mall Central,153,Sunday,2024-12,True,stable
TXN026228,2024-12-22,Casual Hoodie,Clothing,67.59,1,67.59,Downtown Flagship,152,Sunday,2024-12,True,stable
TXN026229,2024-12-22,Casual Hoodie,Clothing,67.36,2,134.72,Mall Central,150,Sunday,2024-12,True,stable
TXN026230,2024-12-22,Casual Hoodie,Clothing,65.32,2,130.65,Downtown Flagship,148,Sunday,2024-12,True,stable
TXN026231,2024-12-22,Casual Hoodie,Clothing,67.61,1,67.61,Mall Central,147,Sunday,2024-12,True,stable
TXN026232,2024-12-22,Casual Hoodie,Clothing,65.18,1,65.18,Mall Central,146,Sunday,2024-12,True,stable
TXN026233,2024-12-22,Casual Hoodie,Clothing,53.2,2,106.4,Outlet Store,144,Sunday,2024-12,True,stable
TXN026234,2024-12-22,Casual Hoodie,Clothing,62.43,1,62.43,Downtown Flagship,143,Sunday,2024-12,True,stable
TXN026235,2024-12-22,Casual Hoodie,Clothing,66.63,1,66.63,Downtown Flagship,142,Sunday,2024-12,True,stable
TXN026236,2024-12-22,Formal Dress Shirt,Clothing,52.66,1,52.66,Mall Central,194,Sunday,2024-12,True,declining
TXN026237,2024-12-22,Athletic Shorts,Clothing,41.5,1,41.5,Mall Central,205,Sunday,2024-12,True,stable
TXN026238,2024-12-22,Athletic Shorts,Clothing,38.18,1,38.18,Downtown Flagship,204,Sunday,2024-12,True,stable
TXN026239,2024-12-22,Athletic Shorts,Clothing,32.47,1,32.47,Outlet Store,203,Sunday,2024-12,True,stable
TXN026240,2024-12-22,Athletic Shorts,Clothing,38.62,1,38.62,Downtown Flagship,202,Sunday,2024-12,True,stable
TXN026241,2024-12-22,Athletic Shorts,Clothing,38.71,1,38.71,Airport Express,201,Sunday,2024-12,True,stable
TXN026242,2024-12-22,Athletic Shorts,Clothing,39.61,4,158.44,Downtown Flagship,197,Sunday,2024-12,True,stable
TXN026243,2024-12-22,Athletic Shorts,Clothing,38.07,1,38.07,Suburban Plaza,196,Sunday,2024-12,True,stable
TXN026244,2024-12-22,Athletic Shorts,Clothing,38.7,3,116.09,Airport Express,193,Sunday,2024-12,True,stable
TXN026245,2024-12-22,Athletic Shorts,Clothing,41.39,1,41.39,Suburban Plaza,192,Sunday,2024-12,True,stable
TXN026246,2024-12-22,Athletic Shorts,Clothing,41.01,2,82.03,Suburban Plaza,190,Sunday,2024-12,True,stable
TXN026247,2024-12-22,Wool Sweater Classic,Clothing,98.36,3,295.07,Downtown Flagship,163,Sunday,2024-12,True,seasonal
TXN026248,2024-12-22,Wool Sweater Classic,Clothing,95.12,2,190.24,Airport Express,161,Sunday,2024-12,True,seasonal
TXN026249,2024-12-22,Wool Sweater Classic,Clothing,96.31,3,288.92,Downtown Flagship,158,Sunday,2024-12,True,seasonal
TXN026250,2024-12-22,Wool Sweater Classic,Clothing,92.31,1,92.31,Downtown Flagship,157,Sunday,2024-12,True,seasonal
TXN026251,2024-12-22,Wool Sweater Classic,Clothing,97.7,4,390.8,Airport Express,153,Sunday,2024-12,True,seasonal
TXN026252,2024-12-22,Wool Sweater Classic,Clothing,67.35,2,134.69,Outlet Store,151,Sunday,2024-12,True,seasonal
TXN026253,2024-12-22,Canvas Sneakers,Clothing,54.15,1,54.15,Airport Express,167,Sunday,2024-12,True,stable
TXN026254,2024-12-22,Canvas Sneakers,Clothing,53.41,1,53.41,Suburban Plaza,166,Sunday,2024-12,True,stable
TXN026255,2024-12-22,Canvas Sneakers,Clothing,53.41,1,53.41,Suburban Plaza,165,Sunday,2024-12,True,stable
TXN026256,2024-12-22,Canvas Sneakers,Clothing,39.41,1,39.41,Outlet Store,164,Sunday,2024-12,True,stable
TXN026257,2024-12-22,Baseball Cap Logo,Clothing,28.28,3,84.84,Mall Central,227,Sunday,2024-12,True,stable
TXN026258,2024-12-22,Baseball Cap Logo,Clothing,27.25,2,54.51,Downtown Flagship,225,Sunday,2024-12,True,stable
TXN026259,2024-12-22,Baseball Cap Logo,Clothing,29.35,3,88.06,Downtown Flagship,222,Sunday,2024-12,True,stable
TXN026260,2024-12-22,Baseball Cap Logo,Clothing,27.02,2,54.03,Downtown Flagship,220,Sunday,2024-12,True,stable
TXN026261,2024-12-22,Baseball Cap Logo,Clothing,27.32,1,27.32,Mall Central,219,Sunday,2024-12,True,stable
TXN026262,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,113.72,1,113.72,Suburban Plaza,104,Sunday,2024-12,True,hot
TXN026263,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,113.14,1,113.14,Mall Central,103,Sunday,2024-12,True,hot
TXN026264,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,89.71,3,269.13,Outlet Store,100,Sunday,2024-12,True,hot
TXN026265,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,113.48,2,226.95,Mall Central,98,Sunday,2024-12,True,hot
TXN026266,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,124.38,2,248.76,Airport Express,96,Sunday,2024-12,True,hot
TXN026267,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,119.68,2,239.35,Mall Central,94,Sunday,2024-12,True,hot
TXN026268,2024-12-22,Air Fryer Digital 5L,Home & Kitchen,114.76,1,114.76,Airport Express,93,Sunday,2024-12,True,hot
TXN026269,2024-12-22,Coffee Maker Programmable,Home & Kitchen,91.29,1,91.29,Mall Central,150,Sunday,2024-12,True,stable
TXN026270,2024-12-22,Coffee Maker Programmable,Home & Kitchen,86.77,2,173.54,Downtown Flagship,148,Sunday,2024-12,True,stable
TXN026271,2024-12-22,Coffee Maker Programmable,Home & Kitchen,90.38,2,180.76,Mall Central,146,Sunday,2024-12,True,stable
TXN026272,2024-12-22,Coffee Maker Programmable,Home & Kitchen,87.2,1,87.2,Downtown Flagship,145,Sunday,2024-12,True,stable
TXN026273,2024-12-22,Coffee Maker Programmable,Home & Kitchen,93.01,1,93.01,Suburban Plaza,144,Sunday,2024-12,True,stable
TXN026274,2024-12-22,Coffee Maker Programmable,Home & Kitchen,85.14,1,85.14,Airport Express,143,Sunday,2024-12,True,stable
TXN026275,2024-12-22,Coffee Maker Programmable,Home & Kitchen,93.44,2,186.87,Mall Central,141,Sunday,2024-12,True,stable
TXN026276,2024-12-22,Knife Set Professional,Home & Kitchen,153.31,4,613.24,Downtown Flagship,187,Sunday,2024-12,True,stable
TXN026277,2024-12-22,Knife Set Professional,Home & Kitchen,144.98,3,434.94,Downtown Flagship,184,Sunday,2024-12,True,stable
TXN026278,2024-12-22,Non-Stick Pan Set,Home & Kitchen,79.74,5,398.69,Airport Express,206,Sunday,2024-12,True,stable
TXN026279,2024-12-22,Non-Stick Pan Set,Home & Kitchen,76.09,1,76.09,Downtown Flagship,205,Sunday,2024-12,True,stable
TXN026280,2024-12-22,Non-Stick Pan Set,Home & Kitchen,81.75,1,81.75,Mall Central,204,Sunday,2024-12,True,stable
TXN026281,2024-12-22,Non-Stick Pan Set,Home & Kitchen,80.85,2,161.7,Mall Central,202,Sunday,2024-12,True,stable
TXN026282,2024-12-22,Non-Stick Pan Set,Home & Kitchen,80.88,1,80.88,Suburban Plaza,201,Sunday,2024-12,True,stable
TXN026283,2024-12-22,Blender High-Speed,Home & Kitchen,102.95,2,205.89,Suburban Plaza,183,Sunday,2024-12,True,stable
TXN026284,2024-12-22,Blender High-Speed,Home & Kitchen,94.95,1,94.95,Mall Central,182,Sunday,2024-12,True,stable
TXN026285,2024-12-22,Blender High-Speed,Home & Kitchen,101.18,1,101.18,Downtown Flagship,181,Sunday,2024-12,True,stable
TXN026286,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,104.19,5,520.94,Outlet Store,124,Sunday,2024-12,True,growing
TXN026287,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,126.36,5,631.78,Suburban Plaza,119,Sunday,2024-12,True,growing
TXN026288,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,129.17,1,129.17,Mall Central,118,Sunday,2024-12,True,growing
TXN026289,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,129.15,1,129.15,Suburban Plaza,117,Sunday,2024-12,True,growing
TXN026290,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,132.47,1,132.47,Downtown Flagship,116,Sunday,2024-12,True,growing
TXN026291,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,135.03,2,270.06,Downtown Flagship,114,Sunday,2024-12,True,growing
TXN026292,2024-12-22,Instant Pot Multi-Use,Home & Kitchen,125.72,1,125.72,Mall Central,113,Sunday,2024-12,True,growing
TXN026293,2024-12-22,Toaster 4-Slice,Home & Kitchen,55.57,1,55.57,Downtown Flagship,243,Sunday,2024-12,True,declining
TXN026294,2024-12-22,Food Storage Set,Home & Kitchen,43.04,1,43.04,Suburban Plaza,183,Sunday,2024-12,True,stable
TXN026295,2024-12-22,Food Storage Set,Home & Kitchen,45.38,1,45.38,Suburban Plaza,182,Sunday,2024-12,True,stable
TXN026296,2024-12-22,Electric Kettle,Home & Kitchen,39.05,2,78.1,Airport Express,232,Sunday,2024-12,True,stable
TXN026297,2024-12-22,Electric Kettle,Home & Kitchen,39.27,4,157.08,Mall Central,228,Sunday,2024-12,True,stable
TXN026298,2024-12-22,Electric Kettle,Home & Kitchen,40.11,2,80.23,Downtown Flagship,226,Sunday,2024-12,True,stable
TXN026299,2024-12-22,Kitchen Scale Digital,Home & Kitchen,24.28,1,24.28,Mall Central,213,Sunday,2024-12,True,stable
TXN026300,2024-12-22,Vitamin C Serum,Beauty,44.31,1,44.31,Mall Central,97,Sunday,2024-12,True,hot
TXN026301,2024-12-22,Vitamin C Serum,Beauty,44.48,1,44.48,Airport Express,96,Sunday,2024-12,True,hot
TXN026302,2024-12-22,Vitamin C Serum,Beauty,33.99,1,33.99,Outlet Store,95,Sunday,2024-12,True,hot
TXN026303,2024-12-22,Vitamin C Serum,Beauty,46.54,3,139.62,Mall Central,92,Sunday,2024-12,True,hot
TXN026304,2024-12-22,Vitamin C Serum,Beauty,45.54,1,45.54,Mall Central,91,Sunday,2024-12,True,hot
TXN026305,2024-12-22,Vitamin C Serum,Beauty,45.09,1,45.09,Airport Express,90,Sunday,2024-12,True,hot
TXN026306,2024-12-22,Vitamin C Serum,Beauty,45.88,1,45.88,Airport Express,89,Sunday,2024-12,True,hot
TXN026307,2024-12-22,Vitamin C Serum,Beauty,42.84,1,42.84,Downtown Flagship,88,Sunday,2024-12,True,hot
TXN026308,2024-12-22,Hair Dryer Professional,Beauty,124.76,1,124.76,Downtown Flagship,136,Sunday,2024-12,True,growing
TXN026309,2024-12-22,Hair Dryer Professional,Beauty,94.08,1,94.08,Outlet Store,135,Sunday,2024-12,True,growing
TXN026310,2024-12-22,Hair Dryer Professional,Beauty,133.47,3,400.41,Suburban Plaza,132,Sunday,2024-12,True,growing
TXN026311,2024-12-22,Hair Dryer Professional,Beauty,125.79,2,251.58,Airport Express,130,Sunday,2024-12,True,growing
TXN026312,2024-12-22,Hair Dryer Professional,Beauty,131.3,2,262.59,Suburban Plaza,128,Sunday,2024-12,True,growing
TXN026313,2024-12-22,Hair Dryer Professional,Beauty,131.3,2,262.61,Mall Central,126,Sunday,2024-12,True,growing
TXN026314,2024-12-22,Hair Dryer Professional,Beauty,135.32,2,270.65,Suburban Plaza,124,Sunday,2024-12,True,growing
TXN026315,2024-12-22,Hair Dryer Professional,Beauty,131.91,1,131.91,Mall Central,123,Sunday,2024-12,True,growing
TXN026316,2024-12-22,Hair Dryer Professional,Beauty,122.69,1,122.69,Downtown Flagship,122,Sunday,2024-12,True,growing
TXN026317,2024-12-22,Hair Dryer Professional,Beauty,123.78,1,123.78,Mall Central,121,Sunday,2024-12,True,growing
TXN026318,2024-12-22,Hair Dryer Professional,Beauty,126.35,2,252.7,Downtown Flagship,119,Sunday,2024-12,True,growing
TXN026319,2024-12-22,Moisturizer Daily SPF,Beauty,30.12,1,30.12,Outlet Store,136,Sunday,2024-12,True,growing
TXN026320,2024-12-22,Moisturizer Daily SPF,Beauty,38.39,1,38.39,Suburban Plaza,135,Sunday,2024-12,True,growing
TXN026321,2024-12-22,Moisturizer Daily SPF,Beauty,37.38,1,37.38,Airport Express,134,Sunday,2024-12,True,growing
TXN026322,2024-12-22,Moisturizer Daily SPF,Beauty,38.71,1,38.71,Airport Express,133,Sunday,2024-12,True,growing
TXN026323,2024-12-22,Moisturizer Daily SPF,Beauty,36.55,2,73.1,Downtown Flagship,131,Sunday,2024-12,True,growing
TXN026324,2024-12-22,Moisturizer Daily SPF,Beauty,37.13,2,74.26,Mall Central,129,Sunday,2024-12,True,growing
TXN026325,2024-12-22,Moisturizer Daily SPF,Beauty,37.69,2,75.37,Suburban Plaza,127,Sunday,2024-12,True,growing
TXN026326,2024-12-22,Moisturizer Daily SPF,Beauty,36.32,1,36.32,Downtown Flagship,126,Sunday,2024-12,True,growing
TXN026327,2024-12-22,Moisturizer Daily SPF,Beauty,39.47,1,39.47,Mall Central,125,Sunday,2024-12,True,growing
TXN026328,2024-12-22,Moisturizer Daily SPF,Beauty,39.03,1,39.03,Downtown Flagship,124,Sunday,2024-12,True,growing
TXN026329,2024-12-22,Moisturizer Daily SPF,Beauty,39.79,1,39.79,Downtown Flagship,123,Sunday,2024-12,True,growing
TXN026330,2024-12-22,Moisturizer Daily SPF,Beauty,38.12,1,38.12,Suburban Plaza,122,Sunday,2024-12,True,growing
TXN026331,2024-12-22,Moisturizer Daily SPF,Beauty,36.87,1,36.87,Suburban Plaza,121,Sunday,2024-12,True,growing
TXN026332,2024-12-22,Moisturizer Daily SPF,Beauty,38.57,1,38.57,Suburban Plaza,120,Sunday,2024-12,True,growing
TXN026333,2024-12-22,Perfume Signature 50ml,Beauty,83.03,3,249.09,Downtown Flagship,160,Sunday,2024-12,True,stable
TXN026334,2024-12-22,Perfume Signature 50ml,Beauty,83.93,3,251.79,Downtown Flagship,157,Sunday,2024-12,True,stable
TXN026335,2024-12-22,Perfume Signature 50ml,Beauty,88.2,1,88.2,Airport Express,156,Sunday,2024-12,True,stable
TXN026336,2024-12-22,Makeup Brush Set,Beauty,43.13,4,172.52,Outlet Store,210,Sunday,2024-12,True,stable
TXN026337,2024-12-22,Makeup Brush Set,Beauty,45.43,2,90.86,Outlet Store,208,Sunday,2024-12,True,stable
TXN026338,2024-12-22,Makeup Brush Set,Beauty,53.81,2,107.62,Airport Express,206,Sunday,2024-12,True,stable
TXN026339,2024-12-22,Makeup Brush Set,Beauty,52.35,1,52.35,Airport Express,205,Sunday,2024-12,True,stable
TXN026340,2024-12-22,Makeup Brush Set,Beauty,56.31,1,56.31,Airport Express,204,Sunday,2024-12,True,stable
TXN026341,2024-12-22,Makeup Brush Set,Beauty,40.15,1,40.15,Outlet Store,203,Sunday,2024-12,True,stable
TXN026342,2024-12-22,Makeup Brush Set,Beauty,53.72,1,53.72,Suburban Plaza,202,Sunday,2024-12,True,stable
TXN026343,2024-12-22,Makeup Brush Set,Beauty,46.61,2,93.22,Outlet Store,200,Sunday,2024-12,True,stable
TXN026344,2024-12-22,Face Mask Hydrating,Beauty,28.91,3,86.74,Downtown Flagship,54,Sunday,2024-12,True,hot
TXN026345,2024-12-22,Face Mask Hydrating,Beauty,28.78,1,28.78,Downtown Flagship,53,Sunday,2024-12,True,hot
TXN026346,2024-12-22,Face Mask Hydrating,Beauty,29.39,1,29.39,Downtown Flagship,52,Sunday,2024-12,True,hot
TXN026347,2024-12-22,Face Mask Hydrating,Beauty,28.4,1,28.4,Airport Express,51,Sunday,2024-12,True,hot
TXN026348,2024-12-22,Face Mask Hydrating,Beauty,22.91,1,22.91,Outlet Store,50,Sunday,2024-12,True,hot
TXN026349,2024-12-22,Face Mask Hydrating,Beauty,26.88,1,26.88,Downtown Flagship,49,Sunday,2024-12,True,hot
TXN026350,2024-12-22,Face Mask Hydrating,Beauty,28.51,2,57.02,Airport Express,47,Sunday,2024-12,True,hot
TXN026351,2024-12-22,Face Mask Hydrating,Beauty,28.19,3,84.56,Airport Express,44,Sunday,2024-12,True,hot
TXN026352,2024-12-22,Curling Iron Ceramic,Beauty,73.57,2,147.13,Mall Central,196,Sunday,2024-12,True,stable
TXN026353,2024-12-22,Curling Iron Ceramic,Beauty,77.75,2,155.51,Downtown Flagship,194,Sunday,2024-12,True,stable
TXN026354,2024-12-22,Curling Iron Ceramic,Beauty,72.54,1,72.54,Downtown Flagship,193,Sunday,2024-12,True,stable
TXN026355,2024-12-22,Curling Iron Ceramic,Beauty,77.14,4,308.55,Suburban Plaza,189,Sunday,2024-12,True,stable
TXN026356,2024-12-22,Curling Iron Ceramic,Beauty,77.59,1,77.59,Downtown Flagship,188,Sunday,2024-12,True,stable
TXN026357,2024-12-22,Nail Polish Set,Beauty,30.87,2,61.74,Mall Central,220,Sunday,2024-12,True,stable
TXN026358,2024-12-22,Nail Polish Set,Beauty,31.67,1,31.67,Suburban Plaza,219,Sunday,2024-12,True,stable
TXN026359,2024-12-22,Electric Shaver,Beauty,90.17,1,90.17,Mall Central,205,Sunday,2024-12,True,stable
TXN026360,2024-12-22,Electric Shaver,Beauty,86.98,1,86.98,Mall Central,204,Sunday,2024-12,True,stable
TXN026361,2024-12-22,Lip Balm Collection,Beauty,17.87,2,35.75,Mall Central,200,Sunday,2024-12,True,stable
TXN026362,2024-12-22,Lip Balm Collection,Beauty,18.73,1,18.73,Suburban Plaza,199,Sunday,2024-12,True,stable
TXN026363,2024-12-22,Lip Balm Collection,Beauty,18.69,4,74.75,Suburban Plaza,195,Sunday,2024-12,True,stable
TXN026364,2024-12-22,Yoga Mat Premium,Sports,46.31,1,46.31,Mall Central,190,Sunday,2024-12,True,growing
TXN026365,2024-12-22,Yoga Mat Premium,Sports,46.95,2,93.89,Downtown Flagship,188,Sunday,2024-12,True,growing
TXN026366,2024-12-22,Yoga Mat Premium,Sports,42.84,2,85.69,Downtown Flagship,186,Sunday,2024-12,True,growing
TXN026367,2024-12-22,Yoga Mat Premium,Sports,47.1,1,47.1,Downtown Flagship,185,Sunday,2024-12,True,growing
TXN026368,2024-12-22,Yoga Mat Premium,Sports,42.91,1,42.91,Suburban Plaza,184,Sunday,2024-12,True,growing
TXN026369,2024-12-22,Yoga Mat Premium,Sports,46.03,4,184.11,Suburban Plaza,180,Sunday,2024-12,True,growing
TXN026370,2024-12-22,Yoga Mat Premium,Sports,43.72,3,131.17,Mall Central,177,Sunday,2024-12,True,growing
TXN026371,2024-12-22,Dumbbell Set Adjustable,Sports,206.25,3,618.75,Mall Central,169,Sunday,2024-12,True,stable
TXN026372,2024-12-22,Dumbbell Set Adjustable,Sports,192.6,1,192.6,Airport Express,168,Sunday,2024-12,True,stable
TXN026373,2024-12-22,Dumbbell Set Adjustable,Sports,202.28,1,202.28,Downtown Flagship,167,Sunday,2024-12,True,stable
TXN026374,2024-12-22,Dumbbell Set Adjustable,Sports,203.49,2,406.98,Mall Central,165,Sunday,2024-12,True,stable
TXN026375,2024-12-22,Dumbbell Set Adjustable,Sports,200.46,2,400.92,Mall Central,163,Sunday,2024-12,True,stable
TXN026376,2024-12-22,Dumbbell Set Adjustable,Sports,202.39,1,202.39,Mall Central,162,Sunday,2024-12,True,stable
TXN026377,2024-12-22,Dumbbell Set Adjustable,Sports,152.3,2,304.6,Outlet Store,160,Sunday,2024-12,True,stable
TXN026378,2024-12-22,Fitness Tracker Band,Sports,78.6,2,157.2,Airport Express,185,Sunday,2024-12,True,growing
TXN026379,2024-12-22,Fitness Tracker Band,Sports,77.71,4,310.85,Airport Express,181,Sunday,2024-12,True,growing
TXN026380,2024-12-22,Fitness Tracker Band,Sports,80.1,4,320.41,Suburban Plaza,177,Sunday,2024-12,True,growing
TXN026381,2024-12-22,Resistance Bands Set,Sports,29.09,3,87.28,Mall Central,165,Sunday,2024-12,True,hot
TXN026382,2024-12-22,Resistance Bands Set,Sports,29.02,3,87.05,Airport Express,162,Sunday,2024-12,True,hot
TXN026383,2024-12-22,Resistance Bands Set,Sports,21.27,2,42.54,Outlet Store,160,Sunday,2024-12,True,hot
TXN026384,2024-12-22,Resistance Bands Set,Sports,29.23,2,58.45,Suburban Plaza,158,Sunday,2024-12,True,hot
TXN026385,2024-12-22,Resistance Bands Set,Sports,27.14,1,27.14,Downtown Flagship,157,Sunday,2024-12,True,hot
TXN026386,2024-12-22,Resistance Bands Set,Sports,27.92,1,27.92,Mall Central,156,Sunday,2024-12,True,hot
TXN026387,2024-12-22,Resistance Bands Set,Sports,28.88,2,57.76,Downtown Flagship,154,Sunday,2024-12,True,hot
TXN026388,2024-12-22,Water Bottle Insulated,Sports,33.14,1,33.14,Downtown Flagship,221,Sunday,2024-12,True,stable
TXN026389,2024-12-22,Water Bottle Insulated,Sports,32.65,2,65.3,Airport Express,219,Sunday,2024-12,True,stable
TXN026390,2024-12-22,Water Bottle Insulated,Sports,31.61,1,31.61,Mall Central,218,Sunday,2024-12,True,stable
TXN026391,2024-12-22,Water Bottle Insulated,Sports,32.01,2,64.02,Suburban Plaza,216,Sunday,2024-12,True,stable
TXN026392,2024-12-22,Water Bottle Insulated,Sports,31.07,1,31.07,Suburban Plaza,215,Sunday,2024-12,True,stable
TXN026393,2024-12-22,Water Bottle Insulated,Sports,31.09,1,31.09,Downtown Flagship,214,Sunday,2024-12,True,stable
TXN026394,2024-12-22,Jump Rope Speed,Sports,18.55,1,18.55,Downtown Flagship,231,Sunday,2024-12,True,stable
TXN026395,2024-12-22,Foam Roller,Sports,34.64,5,173.22,Downtown Flagship,176,Sunday,2024-12,True,growing
TXN026396,2024-12-22,Foam Roller,Sports,34.95,1,34.95,Mall Central,175,Sunday,2024-12,True,growing
TXN026397,2024-12-22,Foam Roller,Sports,34.61,3,103.84,Downtown Flagship,172,Sunday,2024-12,True,growing
TXN026398,2024-12-22,Foam Roller,Sports,35.97,1,35.97,Downtown Flagship,171,Sunday,2024-12,True,growing
TXN026399,2024-12-22,Gym Bag Duffle,Sports,56.4,1,56.4,Downtown Flagship,194,Sunday,2024-12,True,stable
TXN026400,2024-12-22,Gym Bag Duffle,Sports,55.71,1,55.71,Downtown Flagship,193,Sunday,2024-12,True,stable
TXN026401,2024-12-22,Gym Bag Duffle,Sports,53.5,1,53.5,Mall Central,192,Sunday,2024-12,True,stable
TXN026402,2024-12-22,Gym Bag Duffle,Sports,40.82,2,81.64,Outlet Store,190,Sunday,2024-12,True,stable
TXN026403,2024-12-22,Protein Shaker Bottle,Sports,14.38,2,28.76,Suburban Plaza,222,Sunday,2024-12,True,stable
TXN026404,2024-12-23,Wireless Earbuds Pro,Electronics,147.09,1,147.09,Downtown Flagship,0,Monday,2024-12,False,hot
TXN026405,2024-12-23,Wireless Earbuds Pro,Electronics,150.68,1,150.68,Mall Central,0,Monday,2024-12,False,hot
TXN026406,2024-12-23,Wireless Earbuds Pro,Electronics,146.41,2,292.82,Downtown Flagship,0,Monday,2024-12,False,hot
TXN026407,2024-12-23,Wireless Earbuds Pro,Electronics,145.35,1,145.35,Downtown Flagship,0,Monday,2024-12,False,hot
TXN026408,2024-12-23,Wireless Earbuds Pro,Electronics,143.95,2,287.9,Downtown Flagship,0,Monday,2024-12,False,hot
TXN026409,2024-12-23,Wireless Earbuds Pro,Electronics,145.55,1,145.55,Suburban Plaza,0,Monday,2024-12,False,hot
TXN026410,2024-12-23,Wireless Earbuds Pro,Electronics,144.26,2,288.53,Downtown Flagship,0,Monday,2024-12,False,hot
TXN026411,2024-12-23,Wireless Earbuds Pro,Electronics,144.79,1,144.79,Downtown Flagship,0,Monday,2024-12,False,hot
TXN026412,2024-12-23,Wireless Earbuds Pro,Electronics,109.33,1,109.33,Outlet Store,0,Monday,2024-12,False,hot
TXN026413,2024-12-23,Wireless Earbuds Pro,Electronics,145.7,1,145.7,Suburban Plaza,0,Monday,2024-12,False,hot
TXN026414,2024-12-23,Smart Watch Series X,Electronics,249.49,1,249.49,Outlet Store,54,Monday,2024-12,False,growing
TXN026415,2024-12-23,Smart Watch Series X,Electronics,302.48,5,1512.4,Suburban Plaza,49,Monday,2024-12,False,growing
TXN026416,2024-12-23,Smart Watch Series X,Electronics,248.71,1,248.71,Outlet Store,48,Monday,2024-12,False,growing
TXN026417,2024-12-23,Smart Watch Series X,Electronics,290.38,1,290.38,Mall Central,47,Monday,2024-12,False,growing
TXN026418,2024-12-23,Smart Watch Series X,Electronics,309.39,1,309.39,Mall Central,46,Monday,2024-12,False,growing
TXN026419,2024-12-23,Smart Watch Series X,Electronics,236.66,2,473.31,Outlet Store,44,Monday,2024-12,False,growing
TXN026420,2024-12-23,Smart Watch Series X,Electronics,284.08,2,568.17,Downtown Flagship,42,Monday,2024-12,False,growing
TXN026421,2024-12-23,Smart Watch Series X,Electronics,303.41,1,303.41,Mall Central,41,Monday,2024-12,False,growing
TXN026422,2024-12-23,Smart Watch Series X,Electronics,223.32,1,223.32,Outlet Store,40,Monday,2024-12,False,growing
TXN026423,2024-12-23,Smart Watch Series X,Electronics,294.22,1,294.22,Mall Central,39,Monday,2024-12,False,growing
